"Section","Subsection","Feature","Classification","Evidence","PlayerSurface","Persistence","TestFamily","KnownLimitation"
"23","23.2 Internal Politics","Add player choices that strengthen one bloc while alienating another.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.2 Internal Politics","Add ending slides for the political order the player helped create.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.3 Pirate, Mercenary, And Neutral Powers","Add pirate havens with local economies and protection rackets.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.3 Pirate, Mercenary, And Neutral Powers","Add mercenary companies with persistent fleets and reputations.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.3 Pirate, Mercenary, And Neutral Powers","Add neutral defense leagues formed by threatened hubs.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.3 Pirate, Mercenary, And Neutral Powers","Add religious or ideological enclaves with unusual rules of engagement.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.3 Pirate, Mercenary, And Neutral Powers","Add nomadic flotillas with mobile markets.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.3 Pirate, Mercenary, And Neutral Powers","Add scavenger clans that follow major battles.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.3 Pirate, Mercenary, And Neutral Powers","Add smugglers who can bypass blockades at a price.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.3 Pirate, Mercenary, And Neutral Powers","Add privateers whose legal status changes with diplomacy.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.3 Pirate, Mercenary, And Neutral Powers","Add bounty hunters who pursue named captains.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.3 Pirate, Mercenary, And Neutral Powers","Add neutral powers that can be courted into coalition wars.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"24","24.1 Strategic Crises","Add fuel crises that force painful route and fleet-priority decisions.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Crises and recovery options require live triggers and choices."
"24","24.1 Strategic Crises","Add ammunition shortages that change viable ship mixes.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Crises and recovery options require live triggers and choices."
"24","24.1 Strategic Crises","Add repair-material shortages after major offensives.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Crises and recovery options require live triggers and choices."
"24","24.1 Strategic Crises","Add crew-replacement shortages after casualty-heavy battles.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Crises and recovery options require live triggers and choices."
"24","24.1 Strategic Crises","Add refugee crises that compete with military logistics.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Crises and recovery options require live triggers and choices."
"24","24.1 Strategic Crises","Add station epidemics and quarantine decisions.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Crises and recovery options require live triggers and choices."
"24","24.1 Strategic Crises","Add mutinies and command legitimacy crises.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Crises and recovery options require live triggers and choices."
"24","24.1 Strategic Crises","Add intelligence leaks that expose player operations.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Crises and recovery options require live triggers and choices."
"24","24.1 Strategic Crises","Add supply-chain sabotage investigations.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Crises and recovery options require live triggers and choices."
"24","24.1 Strategic Crises","Add cascading front-line collapse when several hubs fall quickly.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Crises and recovery options require live triggers and choices."
"24","24.1 Strategic Crises","Add emergency coalition summits during existential threats.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Crises and recovery options require live triggers and choices."
"24","24.1 Strategic Crises","Add crisis postmortems that record the player's response.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Crises and recovery options require live triggers and choices."
"24","24.2 Recovery Play","Add fighting withdrawals where preserving ships is a meaningful victory.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Crises and recovery options require live triggers and choices."
"24","24.2 Recovery Play","Add fleet rebuilding plans after catastrophic losses.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Crises and recovery options require live triggers and choices."
"24","24.2 Recovery Play","Add emergency loans with political strings attached.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Crises and recovery options require live triggers and choices."
"24","24.2 Recovery Play","Add reserve mothballed hulls that can be reactivated slowly.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Crises and recovery options require live triggers and choices."
"24","24.2 Recovery Play","Add civilian requisition choices with reputation consequences.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Crises and recovery options require live triggers and choices."
"24","24.2 Recovery Play","Add improvised repairs that create future reliability risks.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Crises and recovery options require live triggers and choices."
"24","24.2 Recovery Play","Add salvage expeditions to recover lost strategic assets.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Crises and recovery options require live triggers and choices."
"24","24.2 Recovery Play","Add prisoner exchanges.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Crises and recovery options require live triggers and choices."
"24","24.2 Recovery Play","Add negotiated humanitarian corridors.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Crises and recovery options require live triggers and choices."
"24","24.2 Recovery Play","Add comeback objectives for campaigns where the player loses key regions.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Crises and recovery options require live triggers and choices."
